adName,大类,wgs84_lng,wgs84_lat
新城区,生活服务,108.94525,34.282239
新城区,生活服务,108.943745,34.281341
新城区,生活服务,108.980458,34.285522
新城区,生活服务,108.945331,34.262428
新城区,生活服务,108.956551,34.267579
新城区,生活服务,108.960917,34.268636
新城区,生活服务,108.944677,34.268461
新城区,生活服务,108.944844,34.268504
新城区,生活服务,108.961122,34.268595
新城区,生活服务,108.961804,34.268949
新城区,生活服务,108.958943,34.268051
新城区,生活服务,108.956824,34.267761
新城区,生活服务,108.958981,34.268946
新城区,生活服务,108.945098,34.266819
新城区,生活服务,108.945061,34.267144
新城区,生活服务,108.959228,34.266081
新城区,生活服务,108.945102,34.267265
新城区,生活服务,108.944884,34.266526
新城区,生活服务,108.944891,34.267074
新城区,生活服务,108.944869,34.266956
新城区,生活服务,108.958997,34.267278
新城区,生活服务,108.956752,34.267607
新城区,生活服务,108.945304,34.266417
新城区,生活服务,108.957283,34.267478
新城区,生活服务,108.946095,34.262199
新城区,生活服务,108.945102,34.267295
新城区,生活服务,108.946849,34.263879
新城区,生活服务,108.944875,34.266511
