grid_id,碳排放_carbon_emission_kg (kgCO2/KM/d),人口密度 (千人/km²),休闲POI数量 (个),办公POI数量 (个),公共服务POI数量 (个),交通设施POI数量 (个),居住POI数量 (个),道路密度 (KM/KM²),地铁站点数量 (个),公交站点数量 (个),标准化土地混合熵,到市中心距离 (km),到最近公交距离 (km)
1858,0.005574954,1.02,1,2,1,4,2,193.7895152,0,0,0.913864688,15.65429603,1.309244142
1859,0,1.02,4,0,3,4,4,173.0084403,0,0,0.857002463,16.11829964,1.797832997
1860,0,1.02,0,0,0,0,0,180.0920789,0,0,0,16.58439576,2.291350419
1861,0,1.02,0,0,0,0,0,20.62770441,0,0,0,17.0524128,2.787179579
1862,0,1.02,0,0,0,0,0,17.21638731,0,0,0,17.52219682,3.284273628
1863,0,1.02,1,0,2,1,0,28.96125382,0,0,0.646014837,17.99360945,3.776602044
1864,0,1.02,0,0,0,0,0,20.10791383,0,0,0,12.74175488,1.947235811
1865,0,1.479,1,1,0,1,0,29.31637102,0,0,0.682606194,12.31238875,2.029085763
1866,0,1.479,0,0,0,3,0,12.63342024,0,0,0,11.88854559,2.223207315
1867,0,1.479,3,0,4,6,0,12.99632699,0,0,0.657313598,11.47083761,2.503619879
1868,0.076102696,1.479,1,1,1,6,0,22.277819,0,0,0.623023887,11.05995999,2.844920778
1869,0.11915149,1.02,0,0,0,1,0,30.31482194,0,0,0,10.65670278,3.122238992
1870,0.075783354,1.02,1,0,1,0,1,14.46967235,0,0,0.682606194,10.26196441,2.622239359
1871,0,1.02,1,2,3,3,0,73.70973366,0,0,0.814435691,9.876766321,2.122239898
1872,0.116637385,1.02,62,9,26,8,0,63.64336859,0,0,0.660759769,9.502268798,1.62224077
1873,0.480332652,1.02,15,3,1,4,0,43.10726376,0,0,0.612004095,9.139787288,1.122242418
1874,0.603734494,1.02,0,1,0,0,0,10.78451099,0,0,0,8.790808326,0.622246714
1875,4.306806443,1.02,1,3,0,4,0,24.97701564,0,2,0.605375793,8.457003629,0.122286152
1876,1.95702892,1.02,1,2,1,1,0,55.49884613,0,0,0.827729377,8.140240153,0.344937974
1877,0.508573793,1.02,12,5,5,2,0,19.8373463,0,0,0.750099834,7.842583063,0.84488369
1878,2.192882795,1.02,3,4,7,0,0,24.18632562,0,0,0.642833889,7.566287627,0.832900122
1879,5.772684973,1.02,65,16,34,22,4,12.03076164,0,0,0.831241191,7.31377521,0.420291331
1880,2.169866423,1.02,198,22,129,37,30,50.43689725,0,2,0.793291734,7.087588248,0.153776707
1881,2.999970683,1.02,14,5,14,8,0,38.53943989,0,3,0.813496063,6.89031977,0.297319127
1882,1.88639365,1.02,7,3,12,8,2,35.32110511,0,1,0.895996712,6.72451529,0.301344044
1883,1.906155155,1.02,39,10,45,28,15,17.43365912,0,0,0.920257541,6.592549222,0.724461618
1884,2.741827667,1.02,46,34,44,22,11,46.36403458,0,1,0.937672394,6.496484019,0.266096878
1885,3.022497311,1.02,94,20,36,6,9,17.57230759,0,0,0.737936488,6.437926993,0.341716931
1886,0.928395111,1.02,103,16,44,3,2,20.28929891,0,0,0.620968673,6.417904901,0.814084377
1887,1.571458453,1.02,40,8,24,11,3,14.00741852,0,0,0.815951343,6.436777352,0.593773189
1888,2.037637838,1.02,201,30,103,28,25,36.80341699,0,2,0.781500375,6.494205266,0.195292231
1889,1.995140848,1.02,56,10,32,26,5,32.35390064,0,0,0.841976297,6.589180632,0.472981512
1890,6.446509884,1.02,106,12,75,29,18,21.42819025,0,0,0.822543997,6.720111662,0.648122044
1891,3.554426608,1.02,113,8,55,33,14,14.58505837,0,0,0.786376182,6.884947357,0.896083141
1892,2.466546133,1.02,53,6,37,16,4,14.131361,0,0,0.785934455,7.081320461,0.990941198
1893,4.170974644,0.969,68,9,42,3,4,81.14705238,0,0,0.674823178,7.306688636,0.964890052
1894,2.428634861,0.969,1,6,4,7,0,110.9800029,0,0,0.763192132,7.558458718,1.046094213
1895,1.578766839,0.969,0,0,2,1,0,81.10392095,0,0,0.395488489,7.834085623,1.214881976
1896,2.254169431,0.969,1,0,0,5,1,166.2928493,0,0,0.494776241,8.131143641,1.034706401
1897,3.812407266,0.918,1,1,3,8,2,137.0311666,0,0,0.799578922,8.447372151,0.575935158
1898,1.576266012,0.918,0,0,1,0,1,50.48844371,0,0,0.430676558,8.780700178,0.30366057
1899,0.434080386,0.918,8,1,3,4,0,161.7014698,0,0,0.733364455,9.129254897,0.59106324
1900,0.400295941,0.918,5,0,2,2,1,164.9966415,0,0,0.758405935,9.49135893,0.547012885
1901,0.197578842,1.237,4,2,4,2,0,60.14175067,0,0,0.826165047,9.865520447,0.838261352
1902,0.596469857,1.237,5,1,5,19,0,35.38202842,0,0,0.621276979,10.25041916,1.267336219
1903,0.81073689,1.237,1,1,1,2,1,98.35398288,0,0,0.9697239,10.64489044,1.006015614
1904,0.201263729,1.237,0,0,1,0,0,76.95067817,0,0,0,11.04790893,0.604391116
1905,0.686838351,1.148,1,4,2,6,1,47.26980578,0,2,0.854991221,11.45857282,0.178069899
1906,1.144773461,1.148,5,2,8,3,2,49.26809335,0,5,0.906015006,11.87608902,0.012915344
1907,0.286721295,1.148,9,0,4,12,1,73.46194574,1,2,0.706683211,12.29975975,0.06116999
1908,0.077090067,1.148,3,1,6,6,0,60.18681363,0,1,0.759755506,12.72897047,0.28768831
1909,0.015952263,1.097,5,2,4,5,6,25.99330522,0,0,0.966642565,13.16317927,0.394747871
1910,0,1.097,1,0,2,3,1,56.82220995,0,3,0.793465998,13.60190751,0.150930156
1911,0,1.097,36,2,38,14,2,31.53123897,0,2,0.73648587,14.04473166,0.1472481
1912,0,1.097,40,2,18,12,5,110.5349247,0,3,0.771736592,14.49127623,0.102855971
1913,0,0.957,130,13,116,8,9,26.37545187,0,0,0.669240315,14.94120765,0.319760337
1914,0,0.957,43,4,50,1,6,23.44076146,0,0,0.653525843,15.39422896,0.787610267
1915,0,0.957,72,2,23,13,3,53.79284442,0,0,0.638556487,15.85007523,1.280005153
1916,0,0.957,1,1,1,2,0,4.515840912,0,0,0.827729377,16.30850956,1.77665316
1917,0,1.237,5,3,2,1,0,176.6464115,0,0,0.770880493,16.76931971,2.274770255
1918,0,1.237,1,0,0,0,0,178.9394634,0,0,0,17.23231507,2.773565029
1919,0,1.237,0,0,0,0,0,180.1743053,0,0,0,17.69732415,3.272727644
1920,0,1.237,0,0,0,0,0,15.9877743,0,0,0,18.16419229,3.772112073
1921,0,1.428,2,1,0,3,0,15.244934,0,0,0.628420803,13.0007776,2.446936936
1922,0,1.428,0,0,0,0,0,2.169065152,0,0,0,12.58025506,2.512560865
1923,0,1.428,1,0,0,2,0,8.851451155,0,0,0.395488489,12.16574769,2.671782894
1924,0.095324037,1.428,1,0,0,8,1,9.373049227,0,0,0.397052819,11.75789165,2.909275781
1925,0.04313265,0.88,4,1,4,2,0,11.00967276,0,0,0.785152644,11.35740356,3.207701249
1926,0.016375236,0.88,0,0,0,0,0,38.20410667,0,0,0,10.96509074,3.161473072
1927,0,0.88,0,0,1,5,0,66.25214442,0,0,0.279949419,10.58186251,2.668833999
1928,0.072222125,0.88,3,4,2,6,1,43.12331488,0,0,0.90806369,10.20874202,2.179549918
1929,0.419223975,0.88,12,2,9,7,8,53.68401664,0,0,0.931858111,9.846878335,1.69652609
1930,0.011174111,0.88,2,3,3,5,8,15.62689418,1,0,0.925323975,9.497558228,1.227177129
1931,0.246617819,0.88,1,0,0,3,0,14.53136322,0,0,0.34939847,9.162216526,0.796069491
1932,2.724248521,0.88,0,2,2,3,3,29.31285731,0,0,0.848842218,8.842443724,0.511360503
1933,2.231956607,0.88,42,12,16,9,0,47.9407388,0,0,0.741267802,8.539988898,0.613951726
1934,0.589520648,0.88,103,22,28,16,1,17.6450003,0,0,0.694588747,8.2567554,0.985790528
1935,0.897287002,0.88,20,15,28,10,0,23.64053606,0,0,0.819996681,7.994786369,0.729094118
1936,2.410583249,0.88,46,22,43,14,2,13.96921419,0,2,0.836730816,7.756236745,0.240409564
1937,3.389113793,0.88,167,29,90,28,12,75.21388956,0,3,0.773940368,7.543328696,0.134470279
1938,3.012782929,0.88,85,8,42,19,3,61.3698045,0,2,0.725606021,7.358288331,0.162948385
1939,1.626938132,0.88,24,6,17,11,5,38.45117012,0,0,0.90147784,7.203263602,0.338400388
1940,3.000988608,0.88,119,12,62,45,8,41.14440391,0,0,0.787931768,7.080226401,0.691924543
1941,4.572624257,1.02,70,6,60,33,24,74.76433916,1,4,0.869982447,6.990865843,0.22954407
1942,3.326200046,1.02,3,1,9,6,2,53.92491519,0,0,0.849964354,6.93648359,0.34831367
1943,2.219507446,1.02,1,0,2,0,1,29.34911285,0,0,0.646014837,6.917904593,0.75958424
1944,2.134117467,1.02,22,11,11,9,2,50.97703111,0,0,0.886649241,6.935416593,0.805292417
1945,1.635972499,1.02,94,10,41,18,8,105.410455,0,0,0.756539702,6.988748291,0.309916502
1946,2.054771164,1.02,4,5,8,11,5,81.00730458,0,2,0.955214206,7.077089941,0.182319518
1947,2.54219503,1.02,5,5,5,6,1,75.88271698,0,2,0.93513191,7.199152824,0.189264917
1948,1.195838553,1.02,20,3,29,17,3,73.96735037,0,0,0.824972587,7.353257832,0.431224706
1949,1.26750377,1.02,0,0,4,1,0,79.00041885,0,0,0.310917507,7.537439891,0.561032657
1950,2.392503331,1.02,6,1,12,11,2,161.4978282,1,0,0.826588463,7.749554791,0.96361508
1951,1.876424668,1.02,25,8,14,13,7,122.2325006,0,0,0.933805778,7.987377468,1.415632467
1952,1.868244714,1.02,46,1,29,17,3,82.49604659,0,0,0.731025659,8.248684633,1.521894607
1953,2.929894949,1.02,69,3,33,15,3,66.269535,0,0,0.692804367,8.531318628,1.274626047
1954,1.113249816,1.02,0,0,3,2,1,36.70429421,0,0,0.628420803,8.833232528,0.940840047
1955,1.012289528,1.02,0,0,1,1,1,178.2846948,0,0,0.682606194,9.152518574,0.609706333
1956,1.245578311,1.02,8,0,3,5,0,171.6773557,0,0,0.636202734,9.487423023,0.347444923
1957,0.177309898,1.02,41,2,12,14,10,37.76926952,0,2,0.800280166,9.836350694,0.15548946
1958,0.589107554,1.02,11,4,6,10,3,35.54963562,0,0,0.930211272,10.19786224,0.648020178
1959,0.371709337,1.02,0,4,2,5,2,63.9722038,0,0,0.811529664,10.57066666,0.830140161
1960,0.227913119,1.02,0,0,0,0,0,119.5600116,0,0,0,10.95361096,0.759672433
1961,0.326940114,1.02,4,5,2,6,1,109.8696489,0,1,0.907752164,11.34566844,0.300485372
1962,0.521397598,1.02,7,1,5,6,2,118.7755905,0,1,0.891454658,11.7459266,0.131487217
1963,0.86471087,1.02,21,4,35,13,6,28.19427021,0,1,0.84292461,12.15357524,0.237393029
1964,0.125964689,1.02,20,1,2,10,0,52.40866738,0,2,0.584769539,12.56789523,0.137958955
1965,0.140597437,1.53,17,3,3,7,1,64.78207396,0,3,0.763158275,12.98824814,0.159190292
1966,0,1.53,11,1,7,4,3,50.0572702,0,1,0.857233743,13.41406684,0.220698858
1967,0,1.53,14,3,3,10,4,49.1494047,0,4,0.873281739,13.844847,0.101566312
1968,0,1.53,45,1,31,10,4,39.00348093,0,2,0.711215275,14.28013963,0.211063759
1969,0,2.295,1,2,10,3,2,119.7164791,0,0,0.791595036,14.7195444,0.373097887
1970,0,2.295,4,4,7,4,3,61.90440729,0,0,0.972959494,15.1627038,0.563896985
1971,0,2.295,25,4,5,1,0,43.13513448,0,0,0.539193028,15.60929806,0.998377476
1972,0,2.295,2,8,5,8,0,37.60382325,1,0,0.794547402,16.05904061,1.436212436
1973,0,2.295,0,0,1,0,0,14.86765172,0,0,0,16.51167419,1.892297392
1974,0,2.295,0,2,0,0,0,12.55846835,0,0,0,16.96696744,2.366193711
1975,0,2.295,3,3,2,0,1,12.55846835,0,0,0.814435691,17.42471186,2.849027192
1976,0,2.295,1,0,0,0,0,224.5656448,0,0,0,17.88471925,3.336920616
1977,0,1.53,0,0,0,0,0,195.5492982,0,0,0,18.3468194,3.827939715
1978,0,1.53,2,0,3,3,0,3.846247872,0,0,0.672405889,12.86198733,3.001455508
1979,0,1.53,0,1,0,0,0,21.2934127,0,0,0,12.45685825,3.135952312
1980,0.018715836,1.53,0,0,1,1,0,24.77082863,0,0,0.430676558,12.05885222,3.340607525
1981,0,1.02,0,2,0,1,0,32.30308546,0,0,0.395488489,11.66869813,3.603487251
1982,0,1.02,1,1,1,0,0,49.80193989,0,0,0.682606194,11.28721026,3.277414781
1983,0.129130505,1.02,9,1,8,7,7,63.72416801,0,0,0.917444782,10.91529729,2.805211325
1984,0.398796828,1.02,7,3,1,3,3,12.91292446,0,0,0.901145637,10.55397149,2.344562541
1985,0.308086782,1.02,1,5,2,3,5,40.33531079,0,0,0.915883001,10.20435758,1.90387406
1986,0.481670369,1.02,36,7,23,15,4,8.469050092,0,0,0.853166011,9.867700489,1.500832891
1987,0.411537382,1.02,16,10,12,17,3,8.464363593,0,0,0.930278525,9.54537125,1.174845647
1988,1.524931334,1.02,67,7,41,28,6,25.19293269,0,0,0.808750756,9.238869609,1.004004594
1989,2.345242299,1.02,11,0,10,5,2,45.84939704,0,0,0.764808792,8.949821842,1.065312742
1990,1.573389791,1.02,56,1,22,4,0,15.29260388,0,0,0.507518085,8.679971795,1.315194845
1991,1.479494053,1.02,15,17,3,8,0,17.52394338,0,0,0.766046094,8.431163012,0.827268905
1992,3.449814251,1.02,126,23,62,10,12,20.88602345,0,0,0.746340616,8.20530981,0.338262843
1993,3.220940319,0.969,210,9,84,19,19,43.23758328,1,2,0.659466004,8.004355592,0.178459334
1994,4.719706518,0.969,105,6,91,22,4,23.76728936,0,2,0.693382762,7.830217609,0.110230076
1995,4.857300668,0.969,284,6,111,23,8,24.87882593,0,0,0.568105605,7.684719068,0.398224894
1996,9.046476703,0.969,50,19,39,9,6,49.86880409,0,0,0.843341961,7.569511643,0.610182622
1997,7.651280517,0.918,9,8,20,9,9,28.05693718,0,0,0.954913662,7.48599398,0.358966217
1998,2.54013725,0.918,12,2,17,17,4,126.2006173,0,1,0.864910991,7.43523404,0.262625201
1999,2.220626278,0.918,0,0,0,1,0,142.3840309,0,0,0,7.417904326,0.640061353
2000,2.089802005,0.918,1,1,3,7,2,130.2841697,0,0,0.827409557,7.434238626,0.911519064
2001,3.043328445,0.918,33,7,37,13,1,129.5615362,0,0,0.782020275,7.484016522,0.52765459
2002,2.546851462,0.918,37,4,17,5,1,74.91049977,0,0,0.687425173,7.566578002,0.450294245
2003,2.255488346,0.918,34,18,16,8,5,79.83609951,0,2,0.882014017,7.680865968,0.148441618
2004,1.724175014,0.918,42,31,24,17,14,72.96894443,0,2,0.952581331,7.825490488,0.146139276
2005,5.944091577,0.969,27,7,11,11,3,85.75548853,0,0,0.862667846,7.998806207,0.371029644
2006,5.711550179,0.969,29,3,27,16,4,93.97349003,0,0,0.828536545,8.198993847,0.866867566
2007,4.656509806,0.969,91,22,56,33,4,38.2135477,0,0,0.822519929,8.424137906,0.930305619
2008,3.851148851,0.969,167,4,81,25,4,27.22796294,0,0,0.623900016,8.672294899,1.039101409
2009,2.235795629,1.02,7,2,4,13,5,29.56641767,0,0,0.89210126,8.941548981,1.067220275
2010,0.757168597,1.02,3,0,2,2,0,187.904556,0,0,0.670415553,9.230054037,0.69814308
2011,0.283973363,1.02,4,1,0,4,1,194.1813678,0,1,0.741594065,9.536062966,0.25343475
2012,1.756331476,1.02,0,0,0,7,1,43.80442515,0,2,0.234100463,9.857945843,0.176747488
2013,1.092250658,0.88,96,11,52,24,19,28.80290059,0,4,0.830600216,10.19419912,0.174321089
2014,0.800905985,0.88,21,6,10,7,9,22.85357744,0,0,0.929865247,10.54344796,0.259905727
2015,0.314069221,0.88,0,3,0,1,0,11.71452953,0,0,0.34939847,10.90444379,0.399283057
2016,0.158887416,0.88,2,3,2,2,3,66.28248128,0,0,0.987317934,11.27605843,0.323931217
2017,0.954542794,0.6,704,302,43,1,4,57.73140885,0,0,0.488348509,11.6572764,0.373977232
2018,0.879804079,0.6,30,2,18,17,8,117.9395159,0,4,0.857960336,12.04718608,0.241090363
2019,0.570348804,0.6,34,15,24,10,4,117.718897,0,3,0.879672254,12.44497054,0.156711945
2020,0,0.6,13,1,7,1,2,138.4091401,0,4,0.722852905,12.84989849,0.078363635
2021,0.034168224,0.779,2,0,4,8,2,108.7661496,0,4,0.753683977,13.26131556,0.098384032
2022,0,0.779,14,1,6,5,4,99.99474693,0,2,0.843901147,13.67863626,0.120978923
2023,0,0.779,1,0,2,4,2,109.47472,0,3,0.790976978,14.10133643,0.07989121
2024,0,0.779,8,2,2,9,1,145.9156008,0,0,0.813942882,14.52894657,0.312695377
2025,0,0.868,1,0,0,1,2,98.27828193,0,1,0.646014837,14.96104568,0.30966291
2026,0,0.868,0,1,3,2,3,30.72369053,0,0,0.814435691,15.39725584,0.767776471
2027,0,0.868,2,3,0,0,3,76.96103039,0,0,0.672405889,15.83723734,1.258201217
2028,0,0.868,4,1,1,0,0,79.23943521,0,0,0.539047342,16.28068444,1.670859721
2029,0,1.237,7,3,3,0,0,66.99242424,0,0,0.627610268,16.72732152,2.114367514
2030,0,1.237,0,0,0,0,0,61.00321576,0,0,0,17.17689974,2.554048874
2031,0,1.237,2,1,2,0,1,61.00321576,0,0,0.826165047,17.62919408,3.006866959
2032,0,1.237,0,0,0,0,0,105.3945552,0,0,0,18.08400076,3.472654916
2033,0,1.237,0,0,2,2,0,250.6723896,0,0,0.430676558,18.54113488,3.94682346
2034,0,1.237,6,1,3,3,1,24.0592893,0,0,0.870071822,12.76092544,3.60970497
2035,0,1.237,2,0,2,0,2,33.07128525,0,0,0.682606194,12.37270453,3.788856252
2036,0,1.237,0,1,0,0,1,39.21605667,0,0,0.430676558,11.99276518,3.919211704
2037,0,1.339,0,1,2,0,0,33.60054598,0,0,0.395488489,11.62191964,3.462366721
2038,0,1.339,2,0,2,0,0,70.20264994,0,0,0.430676558,11.26106636,3.019229411
2039,0.16881063,1.339,0,4,0,0,0,93.38297488,0,0,0,10.91119677,2.59682675
2040,0.053351622,1.339,7,3,12,13,1,106.2786394,0,0,0.844433051,10.57340126,2.207095851
2041,1.769800275,1.53,3,0,1,2,0,69.59830091,0,0,0.628420803,10.24887377,1.870570776
2042,1.359952319,1.53,2,1,1,6,2,52.90418528,0,0,0.843759082,9.938914072,1.620739941
2043,1.270030605,1.53,7,1,5,11,1,46.05214561,0,0,0.805908368,9.644926764,1.501519526
2044,0.888614,1.53,18,4,15,7,4,47.64994487,0,0,0.886159248,9.368415642,1.543477831
2045,0.798979225,1.02,30,5,17,15,5,6.864917797,0,0,0.871631775,9.110972012,1.169909915
2046,1.744835631,1.02,18,1,22,8,3,14.22037026,0,0,0.782686997,8.874255482,0.679718574
2047,4.09291517,1.02,33,9,31,15,4,24.68579951,0,2,0.865987217,8.659965919,0.232333605
2048,3.166444639,1.02,47,6,46,12,5,72.25274324,0,2,0.780554124,8.469805728,0.201006932
2049,2.864686882,1.02,5,3,12,29,3,52.37368784,0,1,0.757017173,8.305432465,0.294064807
2050,3.471962701,1.02,35,1,19,17,3,62.48811992,0,2,0.761919188,8.168403014,0.041225342
2051,2.644681432,1.02,22,3,27,16,4,62.23218041,0,0,0.843349965,8.060112105,0.43773183
2052,2.327618923,1.02,19,1,14,11,1,42.34316147,0,3,0.767882358,7.981729544,0.096930883
2053,2.44670472,1.02,117,3,25,21,2,105.5307004,1,5,0.571637756,7.934141785,0.079655318
2054,3.518563925,1.02,57,3,30,23,16,66.78178953,0,0,0.841221674,7.917904093,0.419623998
2055,4.270719064,1.02,84,3,68,22,6,15.93380623,0,0,0.720380148,7.933208971,0.503761948
2056,3.245590225,1.02,38,4,37,23,4,33.9858437,0,0,0.816443396,7.979874933,0.505404266
2057,2.458455295,1.02,30,11,27,20,5,59.82189618,0,0,0.909751616,8.057357092,0.68924713
2058,3.693153578,1.02,2,2,5,4,4,13.45676016,0,0,0.959578477,8.164778176,0.34296443
2059,7.037433672,1.02,0,1,3,5,7,12.33711158,0,0,0.753252965,8.300975968,0.510085868
2060,8.198293901,1.02,32,10,22,12,4,28.41716032,0,0,0.879699512,8.464561499,0.613440943
2061,2.798407035,1.02,13,7,6,6,3,37.50238275,0,0,0.935100537,8.653981785,0.448693268
2062,4.289523235,1.02,62,17,32,15,3,29.68034792,0,0,0.809414959,8.867581412,0.476363107
2063,4.227787755,1.02,35,18,47,26,9,54.33992923,0,0,0.921903421,9.103658575,0.585918323
2064,1.63759155,1.02,3,0,3,2,0,169.7667718,0,0,0.672405889,9.360512743,0.753893145
2065,0.611058612,1.02,3,0,0,3,1,185.7751606,0,0,0.623970931,9.636482666,0.366629546
2066,0.767715729,1.02,3,0,1,6,0,64.90554726,0,1,0.557925048,9.929974699,0.269097921
2067,2.017593423,1.02,7,4,1,4,0,35.33130254,0,1,0.763065069,10.23948226,0.161424912
2068,3.286912005,1.02,2,0,2,7,5,34.855297,0,9,0.773572487,10.56359769,0.105672439
2069,1.698892976,1.02,10,14,7,21,11,29.5764096,0,7,0.957759634,10.9010181,0.057409079
2070,0.552717616,1.02,0,4,3,0,0,36.03402463,0,0,0.424314663,11.25054643,0.360168337
2071,0.18560888,1.02,10,3,4,7,4,86.91916544,0,3,0.937956401,11.61108928,0.084116338
2072,1.058908106,1.02,277,83,30,33,120,149.3210457,1,4,0.804181403,11.98165238,0.031232274
2073,0.425759098,1.53,7,3,7,4,4,132.4515127,0,3,0.965379565,12.3613346,0.133855517
2074,0.473629707,1.53,5,3,4,6,4,166.1940211,1,3,0.983375386,12.74932125,0.194144292
2075,0,1.53,33,21,10,3,15,101.253383,0,2,0.872057347,13.14487702,0.201166482
2076,0,1.53,14,28,9,1,23,32.38369638,0,2,0.84229565,13.54733889,0.053238493
2077,0,1.53,32,6,31,7,3,28.94449567,0,1,0.787769827,13.95610943,0.261104174
2078,0,1.53,0,2,3,2,2,48.44015357,0,0,0.850559285,14.37065029,0.372520477
2079,0,1.53,0,0,2,4,2,137.9254571,0,3,0.646014837,14.7904763,0.212579395
2080,0,1.53,1,0,4,3,1,157.758181,0,0,0.754853384,15.21514997,0.267946493
2081,0,1.02,0,1,3,1,1,86.84925321,0,0,0.771979655,15.64427652,0.767710099
2082,0,1.02,1,0,2,0,1,69.89063247,0,0,0.646014837,16.07749941,1.251490253
2083,0,1.02,0,0,0,0,0,19.13570948,0,0,0,16.51449626,1.722704613
2084,0,1.02,0,2,1,0,0,6.187925831,0,0,0.395488489,16.95497526,2.206625141
2085,0,1.02,0,0,0,0,0,5.291971338,0,0,0,17.39867194,2.696419449
2086,0,1.02,1,2,0,0,0,2.649445993,0,0,0.395488489,17.8453463,3.18938257
2087,0,1.02,2,2,0,0,0,46.94699711,0,0,0.430676558,18.29478024,3.672005601
2088,0,1.02,0,0,2,3,0,61.63910932,0,0,0.41816566,18.74677528,4.123312794
2089,0.044227897,1.02,0,0,0,0,0,14.21751569,0,0,0,13.07704549,4.089711852
2090,0.091802847,1.02,0,0,0,0,0,19.7829713,0,0,0,12.69849275,4.248670941
2091,0.091802847,1.02,0,0,0,0,1,14.3077027,0,0,0,12.32859754,4.136031436
2092,0.091802847,1.02,0,0,0,0,0,6.353434813,0,0,0,11.96816263,3.706011194
2093,0.020781786,1.53,1,1,0,0,0,26.2793698,0,0,0.430676558,11.61806852,3.295797612
2094,0.0535059,1.53,0,2,2,0,0,47.59529272,0,0,0.430676558,11.27927815,2.913768149
2095,0.508217243,1.53,0,4,13,9,1,68.23017984,0,0,0.697806424,10.95284049,2.572510011
2096,1.599246321,1.53,43,5,27,21,3,73.42891267,1,0,0.80911407,10.63989258,2.290321088
2097,1.705633679,1.53,12,3,16,3,3,60.6205715,0,0,0.831852494,10.34165913,2.025098533
2098,1.589688231,1.53,18,1,17,9,2,64.3427154,0,0,0.787962465,10.05944894,1.814781928
2099,1.46285786,1.53,26,3,17,9,2,142.2394615,0,0,0.797070615,9.794647124,1.665957439
2100,1.682573529,1.53,12,2,8,10,1,95.31544011,0,0,0.838203272,9.548702092,1.201329119
2101,2.480784401,1.53,3,3,2,9,0,67.18980419,0,0,0.746027264,9.323106295,0.732475106
2102,2.557088871,1.53,3,3,5,5,2,69.74657266,0,0,0.964945042,9.119370063,0.280235543
2103,1.054990615,1.53,18,4,18,11,3,116.7177202,0,4,0.876011988,8.938988182,0.206132188
2104,1.775864458,1.53,2,1,3,9,5,56.94337473,0,0,0.851548956,8.783399631,0.592986738
2105,2.494341471,1.479,47,12,13,19,3,75.42515481,0,3,0.817712291,8.653941786,0.168785355
2106,4.346919462,1.479,148,18,21,17,5,54.53899849,0,0,0.60881002,8.551801435,0.386461273
2107,5.176015517,1.479,51,11,41,15,6,47.10561518,0,2,0.837735842,8.477965979,0.198468926
2108,6.624368924,1.479,80,12,37,23,16,131.3652742,0,6,0.851980338,8.433178908,0.045258738
2109,3.874724284,0.918,178,12,143,41,13,65.40299705,0,2,0.736043359,8.417903888,0.208493095
2110,3.3870376,0.918,15,4,20,16,4,63.93671439,0,0,0.890799853,8.4323013,0.262988248
2111,2.566442334,0.918,25,4,25,13,6,76.13536149,0,2,0.873440921,8.476219946,0.040280531
2112,1.545432147,0.918,7,5,11,9,2,126.1222603,0,0,0.926328767,8.549204871,0.540113293
2113,2.288979253,0.918,6,2,5,7,0,106.2440761,0,3,0.81112895,8.650520406,0.127011109
2114,3.396091808,0.918,1,4,7,5,11,81.06075637,0,0,0.881211383,8.779185762,0.263211809
2115,1.654137912,0.918,1,4,2,4,0,88.23957802,0,2,0.785152644,8.934019365,0.123053918
2116,0.938171623,0.918,0,0,2,2,1,88.43670399,0,2,0.655458754,9.113687583,0.120680143
2117,4.75097989,0.969,6,18,6,14,4,85.43931891,1,2,0.903496891,9.316753765,0.129865626
2118,2.508215595,0.969,1,35,3,4,1,75.79262217,0,0,0.469194685,9.541724167,0.326907977
2119,0.403958685,0.969,2,0,1,2,0,152.3879338,0,0,0.655458754,9.787088405,0.350018167
2120,0.63197437,0.969,0,1,0,3,0,58.4781963,0,3,0.34939847,10.05135308,0.120298677
2121,1.50289494,0.969,0,0,0,6,0,33.75900121,0,3,0,10.33306819,0.097446962
2122,0.636347544,0.969,0,2,10,3,0,28.38038686,0,3,0.534877042,10.63084651,0.24770952
2123,4.750431586,0.969,306,2,13,23,1,35.63912364,1,5,0.28411896,10.94337685,0.063000804
2124,2.511843256,0.969,5,2,2,6,3,31.17495697,0,1,0.937543318,11.26943194,0.138768179
2125,0.296225741,0.829,1,0,0,2,0,22.14239803,0,0,0.395488489,11.60787214,0.483120283
